gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
8401-8401_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=8401,LPL,2022,Spring,0,2022-01-10 09:24:26,1,12.01,8,Red,mid,Captain,oe:player:4de3bfa7de6754cee1933fd1ba8d5b0,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,Vex,Samira,Diana,Akali,LeBlanc,Rumble,1365,0,1,1,2,6,13,,,,,,0,,,0.2637,0.8352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5439,239.0769,0.178808,275.1648,,10,0.4396,4,0.1758,4,26,1.1429,8151,5091,223.7802,0.219082,7935,,,,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8401-8401_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=8401,LPL,2022,Spring,0,2022-01-10 09:24:26,1,12.01,9,Red,bot,Puff,oe:player:1e52b07ac3195353614d11dc7853692,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,Aphelios,Samira,Diana,Akali,LeBlanc,Rumble,1365,0,2,4,2,6,13,,,,,,0,,,0.2637,0.8352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10430,458.4615,0.342892,382.6813,,9,0.3956,8,0.3516,3,29,1.2747,9402,6342,278.7692,0.272918,9350,,,,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8401-8401_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=8401,LPL,2022,Spring,0,2022-01-10 09:24:26,1,12.01,10,Red,sup,Southwind,oe:player:4bcd2c8131dbc883e8c475ca0e1c0ab,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,Thresh,Samira,Diana,Akali,LeBlanc,Rumble,1365,0,1,2,4,6,13,,,,,,1,,,0.2637,0.8352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2699,118.6374,0.0887316,349.2747,,33,1.4505,4,0.1758,13,47,2.0659,5607,2547,111.9560,0.109601,5505,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8401-8401_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=8401,LPL,2022,Spring,0,2022-01-10 09:24:26,1,12.01,100,Blue,team,,,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,,Renekton,Lee Sin,Caitlyn,Jayce,Camille,1365,1,13,6,35,13,6,,,,,0,,,,0.5714,0.8352,,2,1,,,,,,,,,2,,,,,,,1,0,,8,3,,,,,1,0,40086,1762.0220,,2263.2527,,79,3.4725,33,1.4505,32,162,7.1209,45468,30167,1326.0220,,36908,-0.00586225,,,172,98,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8401-8401_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=8401,LPL,2022,Spring,0,2022-01-10 09:24:26,1,12.01,200,Red,team,,,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,,Samira,Diana,Akali,LeBlanc,Rumble,1365,0,6,13,11,6,13,,,,,1,,,,0.2637,0.8352,,1,2,,,,,,,,,1,,,,,,,0,1,,3,8,,,,,0,1,30417,1337.0110,,2541.8901,,64,2.8132,34,1.4945,26,155,6.8132,38538,23237,1021.4066,,37125,0.00586225,,,116,94,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT01_2690227,complete,,LCK CL,2022,Spring,0,2022-01-10 09:51:16,1,12.01,1,Blue,top,Castle,oe:player:11081b0ce75b0e635708443850bef90,KT Rolster Challengers,oe:team:b9733b8e8aa341319bbaf1035198a28,Renekton,Syndra,Caitlyn,Karma,Gragas,Vex,1972,1,3,2,7,14,5,0,0,0,0,0,0,0,0,0.4260,0.5781,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,12994,395.3550,0.192858,719.2089,749.4523,18,0.5477,6,0.1826,15,38,1.1562,14070,9771,297.2921,0.23617,12950,,304,284,20,,,9.2495,3412,5065,96,3359,5053,92,53,12,4,0,0,0,0,0,0,5856,7759,146,4952,7674,142,904,85,4,2,0,0,0,0,0
ESPORTSTMNT01_2690227,complete,,LCK CL,2022,Spring,0,2022-01-10 09:51:16,1,12.01,2,Blue,jng,PangSu,oe:player:cdcfff132d87b57f4ab4ef2e89a1689,KT Rolster Challengers,oe:team:b9733b8e8aa341319bbaf1035198a28,Talon,Syndra,Caitlyn,Karma,Gragas,Vex,1972,1,2,1,10,14,5,0,0,0,0,0,0,0,0,0.4260,0.5781,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,0,0,8483,258.1034,0.125905,773.8540,520.5578,10,0.3043,12,0.3651,10,46,1.3996,12171,7872,239.5132,0.190269,12000,,238,39,199,,,7.2414,3418,4052,81,3079,3553,67,339,499,14,0,0,0,0,0,0,5115,6223,116,4582,5127,94,533,1096,22,0,2,0,0,0,1
ESPORTSTMNT01_2690227,complete,,LCK CL,2022,Spring,0,2022-01-10 09:51:16,1,12.01,3,Blue,mid,VicLa,oe:player:d709285b163a94af9d819e568c592ba,KT Rolster Challengers,oe:team:b9733b8e8aa341319bbaf1035198a28,Zoe,Syndra,Caitlyn,Karma,Gragas,Vex,1972,1,5,0,7,14,5,2,1,0,0,0,0,0,0,0.4260,0.5781,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,19759,601.1866,0.293265,455.3854,214.8073,31,0.9432,14,0.4260,22,56,1.7039,13896,9597,291.9980,0.231964,12350,,279,257,22,,,8.4888,3472,4819,98,3352,4452,96,120,367,2,0,0,0,0,0,0,5406,7848,156,4993,7334,147,413,514,9,0,2,0,0,0,0
ESPORTSTMNT01_2690227,complete,,LCK CL,2022,Spring,0,2022-01-10 09:51:16,1,12.01,4,Blue,bot,Noah,oe:player:95d286ec0a5d750d09e848a4e630c56,KT Rolster Challengers,oe:team:b9733b8e8aa341319bbaf1035198a28,Aphelios,Syndra,Caitlyn,Karma,Gragas,Vex,1972,1,3,2,5,14,5,1,0,0,0,0,0,0,1,0.4260,0.5781,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2,0,8749,266.1968,0.129853,328.3874,263.0325,15,0.4564,12,0.3651,7,49,1.4909,14697,10398,316.3692,0.251325,13340,,309,281,28,,,9.4016,3266,3148,92,3360,2943,86,-94,205,6,0,0,1,0,1,0,5283,5368,138,5530,4706,141,-247,662,-3,1,1,1,0,1,1
ESPORTSTMNT01_2690227,complete,,LCK CL,2022,Spring,0,2022-01-10 09:51:16,1,12.01,5,Blue,sup,Rebel,oe:player:5c370e6f43e619eadd62e1291e3fbd7,KT Rolster Challengers,oe:team:b9733b8e8aa341319bbaf1035198a28,Yuumi,Syndra,Caitlyn,Karma,Gragas,Vex,1972,1,1,0,13,14,5,0,0,0,0,0,0,0,0,0.4260,0.5781,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,17391,529.1379,0.258119,51.0548,28.4178,45,1.3692,7,0.2130,14,75,2.2819,8034,3735,113.6410,0.0902724,6975,,13,13,0,,,0.3955,1898,2516,1,2419,2786,14,-521,-270,-13,0,0,0,1,0,0,3135,4144,4,3547,4203,21,-412,-59,-17,0,3,0,1,0,1
ESPORTSTMNT01_2690227,complete,,LCK CL,2022,Spring,0,2022-01-10 09:51:16,1,12.01,6,Red,top,Zest,oe:player:786b5bbf7bbfb7b79379e8589a865c1,Gen.G Challengers,oe:team:ff0118d68f738d57ce78b30839e4f16,Graves,Lee Sin,Twisted Fate,Ryze,Ezreal,Lucian,1972,0,1,4,2,5,14,0,0,0,0,0,0,0,0,0.1521,0.5781,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,13486,410.3245,0.292411,698.8844,692.6471,7,0.2130,12,0.3651,3,36,1.0953,11401,7102,216.0852,0.231473,10925,,284,257,27,,,8.6410,3359,5053,92,3412,5065,96,-53,-12,-4,0,0,0,0,0,0,4952,7674,142,5856,7759,146,-904,-85,-4,0,0,0,2,0,0
ESPORTSTMNT01_2690227,complete,,LCK CL,2022,Spring,0,2022-01-10 09:51:16,1,12.01,7,Red,jng,Winner,oe:player:3e49e4fa76bc82c6f03a12d50ee0a6e,Gen.G Challengers,oe:team:ff0118d68f738d57ce78b30839e4f16,Xin Zhao,Lee Sin,Twisted Fate,Ryze,Ezreal,Lucian,1972,0,0,3,2,5,14,0,0,0,0,0,0,0,0,0.1521,0.5781,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,0,0,3102,94.3813,0.0672593,823.0223,428.8540,13,0.3955,16,0.4868,12,58,1.7647,8475,4176,127.0588,0.136103,8200,,156,24,132,,,4.7465,3079,3553,67,3418,4052,81,-339,-499,-14,0,0,0,0,0,0,4582,5127,94,5115,6223,116,-533,-1096,-22,0,0,1,0,2,0
ESPORTSTMNT01_2690227,complete,,LCK CL,2022,Spring,0,2022-01-10 09:51:16,1,12.01,8,Red,mid,Ophelia,oe:player:25546fe55464aef59d6f46b52f22bcb,Gen.G Challengers,oe:team:ff0118d68f738d57ce78b30839e4f16,Viktor,Lee Sin,Twisted Fate,Ryze,Ezreal,Lucian,1972,0,3,2,1,5,14,0,0,0,0,0,0,0,0,0.1521,0.5781,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,18849,573.4990,0.408695,404.2394,327.0791,15,0.4564,5,0.1521,7,33,1.0041,13009,8710,265.0101,0.283884,11225,,314,296,18,,,9.5538,3352,4452,96,3472,4819,98,-120,-367,-2,0,0,0,0,0,0,4993,7334,147,5406,7848,156,-413,-514,-9,0,0,0,0,2,0
ESPORTSTMNT01_2690227,complete,,LCK CL,2022,Spring,0,2022-01-10 09:51:16,1,12.01,9,Red,bot,Peyz,oe:player:5bbc2b92348d930ebd500cb9ce71bb7,Gen.G Challengers,oe:team:ff0118d68f738d57ce78b30839e4f16,Jhin,Lee Sin,Twisted Fate,Ryze,Ezreal,Lucian,1972,0,0,2,3,5,14,0,0,0,0,1,0,1,0,0.1521,0.5781,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,2,7742,235.5578,0.167866,357.5355,160.1927,14,0.4260,11,0.3347,7,39,1.1866,12591,8292,252.2921,0.270259,12350,,308,296,12,,,9.3712,3360,2943,86,3266,3148,92,94,-205,-6,0,1,0,0,0,1,5530,4706,141,5283,5368,138,247,-662,3,0,1,1,1,1,1
ESPORTSTMNT01_2690227,complete,,LCK CL,2022,Spring,0,2022-01-10 09:51:16,1,12.01,10,Red,sup,Lospa,oe:player:0758af26fa0c3af6899bb1569059609,Gen.G Challengers,oe:team:ff0118d68f738d57ce78b30839e4f16,Leona,Lee Sin,Twisted Fate,Ryze,Ezreal,Lucian,1972,0,1,3,3,5,14,0,0,0,0,1,1,0,0,0.1521,0.5781,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,2941,89.4828,0.0637684,363.6207,348.5598,52,1.5822,10,0.3043,16,73,2.2211,6701,2402,73.0832,0.0782812,6100,,33,33,0,,,1.0041,2419,2786,14,1898,2516,1,521,270,13,1,0,0,0,0,0,3547,4203,21,3135,4144,4,412,59,17,1,0,1,0,3,0
ESPORTSTMNT01_2690227,complete,,LCK CL,2022,Spring,0,2022-01-10 09:51:16,1,12.01,100,Blue,team,,,KT Rolster Challengers,oe:team:b9733b8e8aa341319bbaf1035198a28,,Syndra,Caitlyn,Karma,Gragas,Vex,1972,1,14,5,42,14,5,3,1,0,0,0,,,,0.4260,0.5781,1,4,1,4,1,0,1,0,1,0,2,,0,0,0,1,1,1,1,0,1,11,2,1,1,1,4,2,0,67376,2049.9797,,2327.8905,1776.2677,119,3.6207,51,1.5517,68,264,8.0325,62868,41372,1258.7830,,57615,0.165672,,874,269,,,34.7769,15466,19600,368,15569,18787,355,-103,813,13,0,0,1,1,1,0,24795,31342,560,23604,29044,545,1191,2298,15,3,8,1,1,1,3
ESPORTSTMNT01_2690227,complete,,LCK CL,2022,Spring,0,2022-01-10 09:51:16,1,12.01,200,Red,team,,,Gen.G Challengers,oe:team:ff0118d68f738d57ce78b30839e4f16,,Lee Sin,Twisted Fate,Ryze,Ezreal,Lucian,1972,0,5,14,11,5,14,0,0,0,0,1,,,,0.1521,0.5781,0,1,4,1,4,0,0,0,0,0,1,,0,0,1,1,1,0,0,1,0,2,11,0,0,4,1,0,2,46120,1403.2454,,2647.3022,1957.3327,101,3.0730,54,1.6430,45,239,7.2718,52177,30681,933.4990,,48800,-0.165672,,906,189,,,33.3164,15569,18787,355,15466,19600,368,103,-813,-13,1,1,0,0,0,1,23604,29044,545,24795,31342,560,-1191,-2298,-15,1,1,3,3,8,1
8401-8401_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=8401,LPL,2022,Spring,0,2022-01-10 10:09:22,2,12.01,1,Blue,top,shanji,oe:player:708bbc09836488d812e6775a07d785f,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Rumble,Renekton,Caitlyn,Thresh,Jayce,Camille,1444,1,4,1,12,22,9,,,,,,0,,,0.9141,1.2465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23208,964.3213,0.388452,431.9668,,9,0.3740,2,0.0831,5,23,0.9557,11093,7872,327.0914,0.206192,10954,,,,6,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8401-8401_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=8401,LPL,2022,Spring,0,2022-01-10 10:09:22,2,12.01,2,Blue,jng,Aki,oe:player:3faae62fb907ad7cbcf2167beb8b2c7,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Xin Zhao,Renekton,Caitlyn,Thresh,Jayce,Camille,1444,1,5,2,8,22,9,,,,,,1,,,0.9141,1.2465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8308,345.2078,0.139056,1191.4404,,7,0.2909,5,0.2078,7,34,1.4127,11495,8274,343.7950,0.216722,9915,,,,140,67,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8401-8401_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=8401,LPL,2022,Spring,0,2022-01-10 10:09:22,2,12.01,3,Blue,mid,Creme,oe:player:6e7908512cb309a43388bb464a312a2,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Corki,Renekton,Caitlyn,Thresh,Jayce,Camille,1444,1,10,1,2,22,9,,,,,,0,,,0.9141,1.2465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17636,732.7978,0.295178,480.4155,,9,0.3740,9,0.3740,7,34,1.4127,14023,10802,448.8366,0.282942,13209,,,,20,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8401-8401_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=8401,LPL,2022,Spring,0,2022-01-10 10:09:22,2,12.01,4,Blue,bot,Able,oe:player:3205348b11b8cf2b6663318b143928f,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Jinx,Renekton,Caitlyn,Thresh,Jayce,Camille,1444,1,3,2,4,22,9,,,,,,0,,,0.9141,1.2465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6416,266.5928,0.107391,498.5734,,17,0.7064,9,0.3740,5,42,1.7452,10581,7360,305.8172,0.192781,10030,,,,13,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8401-8401_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=8401,LPL,2022,Spring,0,2022-01-10 10:09:22,2,12.01,5,Blue,sup,COLD,oe:player:3f7ff4daa99912d1b0c8c64340edb9f,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Rakan,Renekton,Caitlyn,Thresh,Jayce,Camille,1444,1,0,3,14,22,9,,,,,,0,,,0.9141,1.2465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4178,173.6011,0.069923,423.6150,,25,1.0388,7,0.2909,14,46,1.9114,7091,3870,160.8033,0.101363,6750,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8401-8401_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=8401,LPL,2022,Spring,0,2022-01-10 10:09:22,2,12.01,6,Red,top,New,oe:player:03c2e7e41ffc181a4e84080b4710e81,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,Gangplank,Samira,Diana,Jarvan IV,LeBlanc,Akali,1444,0,1,8,3,8,22,,,,,,0,,,0.3324,1.2465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6501,270.1247,0.185072,763.2964,,9,0.3740,2,0.0831,4,24,0.9972,7975,4754,197.5346,0.18978,7523,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8401-8401_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=8401,LPL,2022,Spring,0,2022-01-10 10:09:22,2,12.01,7,Red,jng,frigid,oe:player:c5d933b5a8ef46da2cd39ebffdb248b,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,Lee Sin,Samira,Diana,Jarvan IV,LeBlanc,Akali,1444,0,2,5,5,8,22,,,,,,0,,,0.3324,1.2465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5850,243.0748,0.166543,896.1357,,12,0.4986,5,0.2078,5,25,1.0388,8047,4826,200.5263,0.192654,6490,,,,103,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8401-8401_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=8401,LPL,2022,Spring,0,2022-01-10 10:09:22,2,12.01,8,Red,mid,Captain,oe:player:4de3bfa7de6754cee1933fd1ba8d5b0,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,Twisted Fate,Samira,Diana,Jarvan IV,LeBlanc,Akali,1444,0,3,2,2,8,22,,,,,,0,,,0.3324,1.2465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9074,377.0360,0.258301,459.6814,,13,0.5402,1,0.0416,5,30,1.2465,9953,6732,279.7230,0.268747,8830,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8401-8401_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=8401,LPL,2022,Spring,0,2022-01-10 10:09:22,2,12.01,9,Red,bot,Puff,oe:player:1e52b07ac3195353614d11dc7853692,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,Ziggs,Samira,Diana,Jarvan IV,LeBlanc,Akali,1444,0,1,5,4,8,22,,,,,,0,,,0.3324,1.2465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12134,504.1828,0.345415,506.4266,,9,0.3740,2,0.0831,4,17,0.7064,9583,6362,264.3490,0.253976,9400,,,,12,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8401-8401_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=8401,LPL,2022,Spring,0,2022-01-10 10:09:22,2,12.01,10,Red,sup,Southwind,oe:player:4bcd2c8131dbc883e8c475ca0e1c0ab,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,Leona,Samira,Diana,Jarvan IV,LeBlanc,Akali,1444,0,1,2,2,8,22,,,,,,0,,,0.3324,1.2465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1569,65.1939,0.0446689,481.6620,,39,1.6205,11,0.4571,11,62,2.5762,5597,2376,98.7258,0.0948427,5395,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8401-8401_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=8401,LPL,2022,Spring,0,2022-01-10 10:09:22,2,12.01,100,Blue,team,,,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,,Renekton,Caitlyn,Thresh,Jayce,Camille,1444,1,22,9,40,22,9,,,,,1,,,,0.9141,1.2465,,2,1,,,,,,,,,2,,,,,,,1,0,,9,2,,,,,1,0,59746,2482.5208,,3026.0526,,67,2.7839,32,1.3296,38,180,7.4792,54283,38176,1586.2604,,50858,0.298771,,,178,88,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8401-8401_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=8401,LPL,2022,Spring,0,2022-01-10 10:09:22,2,12.01,200,Red,team,,,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,,Samira,Diana,Jarvan IV,LeBlanc,Akali,1444,0,8,22,16,8,22,,,,,0,,,,0.3324,1.2465,,1,2,,,,,,,,,1,,,,,,,0,1,,2,9,,,,,0,1,35129,1459.6537,,3107.1607,,82,3.4072,21,0.8726,29,159,6.6066,41155,25048,1040.7756,,37638,-0.298771,,,115,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT01_2690255,complete,,LCK CL,2022,Spring,0,2022-01-10 10:58:50,1,12.01,1,Blue,top,Thanatos,oe:player:1efc4e5732e91520d03385900b903f9,DWG KIA Challengers,oe:team:6ade097e0260f32abcd4165c83b8795,Gragas,LeBlanc,Yuumi,Karma,Zoe,Viktor,2488,0,4,2,7,16,13,1,0,0,0,0,0,0,0,0.3859,0.6994,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,1,13416,323.5370,0.191027,580.8521,948.2797,10,0.2412,9,0.2170,5,36,0.8682,15387,10035,242.0016,0.232631,15675,,327,325,2,,,7.8859,3292,4628,83,3193,4490,86,99,138,-3,0,3,0,0,0,1,5251,7795,147,5026,7568,142,225,227,5,0,3,0,0,0,1
ESPORTSTMNT01_2690255,complete,,LCK CL,2022,Spring,0,2022-01-10 10:58:50,1,12.01,2,Blue,jng,Lucid,oe:player:10b86429ce8048aba673d802632e358,DWG KIA Challengers,oe:team:6ade097e0260f32abcd4165c83b8795,Jarvan IV,LeBlanc,Yuumi,Karma,Zoe,Viktor,2488,0,3,1,12,16,13,1,0,0,0,0,0,0,0,0.3859,0.6994,,,,,,,,,,,,,,,,,,,0,2,,,,,,,,0,0,7793,187.9341,0.110962,730.7797,774.0675,25,0.6029,23,0.5547,23,64,1.5434,12353,7001,168.8344,0.162297,11375,,189,29,160,,,4.5579,3231,3495,62,3455,3391,65,-224,104,-3,0,3,0,1,1,1,4669,5055,92,5083,5749,109,-414,-694,-17,0,3,0,1,1,1
ESPORTSTMNT01_2690255,complete,,LCK CL,2022,Spring,0,2022-01-10 10:58:50,1,12.01,3,Blue,mid,Pullbae,oe:player:559813e734d182e8896481003507b1f,DWG KIA Challengers,oe:team:6ade097e0260f32abcd4165c83b8795,Vex,LeBlanc,Yuumi,Karma,Zoe,Viktor,2488,0,4,3,7,16,13,0,0,0,0,1,1,0,0,0.3859,0.6994,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,26603,641.5514,0.378793,304.7267,256.4228,13,0.3135,13,0.3135,6,50,1.2058,15234,9882,238.3119,0.229084,15135,,306,290,16,,,7.3794,3859,4700,81,3046,4230,75,813,470,6,2,2,0,0,1,2,5794,7481,136,4863,7036,129,931,445,7,2,2,0,0,1,2
ESPORTSTMNT01_2690255,complete,,LCK CL,2022,Spring,0,2022-01-10 10:58:50,1,12.01,4,Blue,bot,Rahel,oe:player:e2c655411d8d95ef73d8026704f5e7a,DWG KIA Challengers,oe:team:6ade097e0260f32abcd4165c83b8795,Caitlyn,LeBlanc,Yuumi,Karma,Zoe,Viktor,2488,0,4,2,7,16,13,1,0,0,0,0,0,0,0,0.3859,0.6994,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,17029,410.6672,0.242471,343.4325,193.1913,16,0.3859,25,0.6029,4,43,1.0370,18314,12962,312.5884,0.300484,17150,,436,393,43,,,10.5145,3519,2838,69,3408,3596,90,111,-758,-21,2,1,0,0,2,0,5701,5303,134,5216,5628,150,485,-325,-16,2,1,0,0,2,0
ESPORTSTMNT01_2690255,complete,,LCK CL,2022,Spring,0,2022-01-10 10:58:50,1,12.01,5,Blue,sup,Bible,oe:player:5788fbc5ff334175ec2eccae6f0ed81,DWG KIA Challengers,oe:team:6ade097e0260f32abcd4165c83b8795,Lux,LeBlanc,Yuumi,Karma,Zoe,Viktor,2488,0,1,5,8,16,13,0,0,0,0,0,0,0,0,0.3859,0.6994,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,5390,129.9839,0.0767467,202.9100,135.9646,73,1.7605,21,0.5064,30,104,2.5080,8609,3257,78.5450,0.075504,8780,,34,34,0,,,0.8199,2077,2053,2,2539,2522,18,-462,-469,-16,0,2,2,1,1,0,2998,3443,8,3675,4355,27,-677,-912,-19,0,2,2,1,1,0
ESPORTSTMNT01_2690255,complete,,LCK CL,2022,Spring,0,2022-01-10 10:58:50,1,12.01,6,Red,top,Clear,oe:player:d87853a5c1c5463889d70a62cdbcffc,DRX Challengers,oe:team:55b3d6b2c940afa4e24978c55dfea27,Yone,Lee Sin,Renekton,Twisted Fate,Ryze,Syndra,2488,1,1,4,4,13,16,0,0,0,0,0,0,0,0,0.3135,0.6994,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1,0,10074,242.9421,0.180066,460.6833,499.8232,9,0.2170,2,0.0482,4,26,0.6270,17585,12233,295.0080,0.235517,15200,,370,336,34,,,8.9228,3193,4490,86,3292,4628,83,-99,-138,3,0,0,1,0,3,0,5026,7568,142,5251,7795,147,-225,-227,-5,0,0,1,0,3,0
ESPORTSTMNT01_2690255,complete,,LCK CL,2022,Spring,0,2022-01-10 10:58:50,1,12.01,7,Red,jng,Peach,oe:player:53841c6e42a6ce77b6f3b80133c9342,DRX Challengers,oe:team:55b3d6b2c940afa4e24978c55dfea27,Xin Zhao,Lee Sin,Renekton,Twisted Fate,Ryze,Syndra,2488,1,2,5,6,13,16,0,0,0,0,0,0,0,0,0.3135,0.6994,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,0,0,10372,250.1286,0.185393,986.3585,832.1624,8,0.1929,10,0.2412,8,47,1.1334,14852,9500,229.0997,0.1829,13800,,271,35,236,,,6.5354,3455,3391,65,3231,3495,62,224,-104,3,1,1,1,0,3,0,5083,5749,109,4669,5055,92,414,694,17,1,1,1,0,3,0
